Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type,Year
951,8/30/2012 17:11,8/30/2012 17:27,31603,1st & M St NE,31111,10th & U St NW,W01493,Member,2012
506,8/30/2012 17:14,8/30/2012 17:22,31225,C & O Canal & Wisconsin Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W01125,Member,2012
405,8/30/2012 17:15,8/30/2012 17:22,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,31301,Ward Circle / American University,W00062,Member,2012
1248,8/30/2012 17:18,8/30/2012 17:39,31618,4th & East Capitol St NE,31203,14th & Rhode Island Ave NW,W20929,Casual,2012
1078,8/30/2012 17:18,8/30/2012 17:36,31200,Massachusetts Ave & Dupont Circle NW,31105,14th & Harvard St NW,W00163,Member,2012
892,8/30/2012 17:19,8/30/2012 17:34,31218,L'Enfant Plaza / 7th & C St SW,31622,13th & D St NE,W00339,Member,2012
295,8/30/2012 17:26,8/30/2012 17:31,31038,Glebe Rd & 11th St N,31037,Ballston Metro / N Stuart & 9th St N,W00536,Member,2012
381,8/30/2012 17:31,8/30/2012 17:37,31255,24th & N St NW,31200,Massachusetts Ave & Dupont Circle NW,W00642,Member,2012
539,8/30/2012 17:32,8/30/2012 17:41,31212,21st & M St NW,31101,14th & V St NW,W20112,Member,2012
813,8/30/2012 17:38,8/30/2012 17:52,31606,Potomac & Pennsylvania Ave SE,31623,Columbus Circle / Union Station,W01003,Member,2012
2150,8/30/2012 17:44,8/30/2012 18:20,31219,10th St & Constitution Ave NW,31241,Thomas Circle,W01349,Casual,2012
333,8/30/2012 17:55,8/30/2012 18:01,31229,New Hampshire Ave & T St NW,31234,20th & O St NW / Dupont South,W01373,Member,2012
1707,8/30/2012 17:59,8/30/2012 18:28,31034,N Randolph St & Fairfax Dr,31225,C & O Canal & Wisconsin Ave NW,W00304,Casual,2012
521,8/30/2012 18:09,8/30/2012 18:17,31107,Lamont & Mt Pleasant NW,31214,17th & Corcoran St NW,W01432,Member,2012
699,8/30/2012 18:10,8/30/2012 18:21,31102,11th & Kenyon St NW,31404,9th & Upshur St NW,W01442,Casual,2012
527,8/30/2012 18:11,8/30/2012 18:19,31628,1st & K St SE,31609,Maine Ave & 7th St SW,W00876,Member,2012
308,8/30/2012 18:11,8/30/2012 18:16,31221,18th & M St NW,31203,14th & Rhode Island Ave NW,W00681,Member,2012
1143,8/30/2012 18:12,8/30/2012 18:31,31603,1st & M St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W00628,Member,2012
889,8/30/2012 18:18,8/30/2012 18:33,31239,Rhode Island & Connecticut Ave NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W00187,Casual,2012
1294,8/30/2012 18:18,8/30/2012 18:40,31107,Lamont & Mt Pleasant NW,31101,14th & V St NW,W00897,Member,2012
683,8/30/2012 18:21,8/30/2012 18:32,31108,4th & M St SW,31624,North Capitol St & F St NW,W20979,Member,2012
424,8/30/2012 18:24,8/30/2012 18:31,31007,Crystal City Metro / 18th & Bell St,31010,S Glebe & Potomac Ave,W00903,Member,2012
1352,8/30/2012 18:24,8/30/2012 18:47,31401,14th St & Spring Rd NW,31204,20th & E St NW,W01421,Member,2012
668,8/30/2012 18:26,8/30/2012 18:37,31251,12th & L St NW,31503,Florida Ave & R St NW,W20079,Member,2012
657,8/30/2012 18:28,8/30/2012 18:39,31623,Columbus Circle / Union Station,31619,Lincoln Park / 13th & East Capitol St NE ,W00556,Member,2012
1215,8/30/2012 18:29,8/30/2012 18:50,31247,Jefferson Dr & 14th St SW,31222,New York Ave & 15th St NW,W01145,Casual,2012
769,8/30/2012 18:32,8/30/2012 18:45,31212,21st & M St NW,31104,Adams Mill & Columbia Rd NW,W01447,Member,2012
1708,8/30/2012 18:35,8/30/2012 19:04,31612,D St & Maryland Ave NE,31234,20th & O St NW / Dupont South,W01480,Member,2012
388,8/30/2012 18:35,8/30/2012 18:42,31223,Convention Center / 7th & M St NW,31203,14th & Rhode Island Ave NW,W01482,Member,2012
572,8/30/2012 18:45,8/30/2012 18:55,31235,19th St & Constitution Ave NW,31257,22nd & I St NW / Foggy Bottom,W00015,Member,2012
822,8/30/2012 19:04,8/30/2012 19:18,31212,21st & M St NW,31103,16th & Harvard St NW,W01218,Member,2012
915,8/30/2012 19:16,8/30/2012 19:31,31256,10th & E St NW,31500,4th & W St NE,W00464,Member,2012
1217,8/30/2012 19:16,8/30/2012 19:36,31230,Metro Center / 12th & G St NW,31110,20th St & Florida Ave NW,W20179,Member,2012
125,8/30/2012 19:22,8/30/2012 19:24,31623,Columbus Circle / Union Station,31616,3rd & H St NE,W01399,Member,2012
701,8/30/2012 19:27,8/30/2012 19:39,31238,14th & G St NW,31612,D St & Maryland Ave NE,W00983,Member,2012
6343,8/30/2012 19:28,8/30/2012 21:14,31217,USDA / 12th & Independence Ave SW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W01260,Casual,2012
496,8/30/2012 19:28,8/30/2012 19:37,31600,5th & K St NW,31245,7th & R St NW / Shaw Library,W00487,Member,2012
6212,8/30/2012 19:30,8/30/2012 21:14,31217,USDA / 12th & Independence Ave SW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W00012,Casual,2012
625,8/30/2012 19:33,8/30/2012 19:43,31241,Thomas Circle,31225,C & O Canal & Wisconsin Ave NW,W00444,Member,2012
307,8/30/2012 19:33,8/30/2012 19:38,31022,Clarendon Metro / Wilson Blvd & N Highland St,31024,Virginia Square Metro / N Monroe St & 9th St N,W01177,Member,2012
551,8/30/2012 19:42,8/30/2012 19:52,31225,C & O Canal & Wisconsin Ave NW,31252,21st St & Pennsylvania Ave NW,W00988,Casual,2012
295,8/30/2012 19:53,8/30/2012 19:58,31229,New Hampshire Ave & T St NW,31239,Rhode Island & Connecticut Ave NW,W01171,Member,2012
1438,8/30/2012 19:55,8/30/2012 20:19,31202,14th & R St NW,31625,3rd & G St SE,W20066,Member,2012
459,8/30/2012 19:55,8/30/2012 20:03,31103,16th & Harvard St NW,31202,14th & R St NW,W20149,Member,2012
814,8/30/2012 20:01,8/30/2012 20:15,31102,11th & Kenyon St NW,31201,15th & P St NW,W00643,Member,2012
167,8/30/2012 20:16,8/30/2012 20:18,31202,14th & R St NW,31201,15th & P St NW,W00820,Member,2012
180,8/30/2012 20:29,8/30/2012 20:32,31229,New Hampshire Ave & T St NW,31214,17th & Corcoran St NW,W01414,Member,2012
364,8/30/2012 20:31,8/30/2012 20:37,31603,1st & M St NE,31503,Florida Ave & R St NW,W01237,Member,2012
282,8/30/2012 20:32,8/30/2012 20:37,31101,14th & V St NW,31201,15th & P St NW,W00267,Member,2012
186,8/30/2012 20:41,8/30/2012 20:45,31214,17th & Corcoran St NW,31202,14th & R St NW,W01043,Member,2012
1952,8/30/2012 20:45,8/30/2012 21:17,31620,5th & F St NW,31244,4th & E St SW,W00077,Member,2012
525,8/30/2012 20:50,8/30/2012 20:59,31605,3rd & D St SE,31616,3rd & H St NE,W00469,Member,2012
842,8/30/2012 20:55,8/30/2012 21:09,31229,New Hampshire Ave & T St NW,31107,Lamont & Mt Pleasant NW,W01197,Member,2012
592,8/30/2012 21:00,8/30/2012 21:10,31257,22nd & I St NW / Foggy Bottom,31110,20th St & Florida Ave NW,W00631,Member,2012
1043,8/30/2012 21:22,8/30/2012 21:39,31305,Connecticut Ave & Newark St NW / Cleveland Park,31014,Lynn & 19th St North,W00038,Member,2012
361,8/30/2012 21:40,8/30/2012 21:46,31251,12th & L St NW,31604,3rd & H St NW,W00475,Member,2012
472,8/30/2012 21:56,8/30/2012 22:04,31602,Park Rd & Holmead Pl NW,31115,Columbia Rd & Georgia Ave NW,W01111,Member,2012
280,8/30/2012 22:05,8/30/2012 22:10,31234,20th & O St NW / Dupont South,31214,17th & Corcoran St NW,W00606,Member,2012
574,8/30/2012 22:14,8/30/2012 22:24,31245,7th & R St NW / Shaw Library,31214,17th & Corcoran St NW,W01487,Member,2012
192,8/30/2012 22:24,8/30/2012 22:27,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W20016,Member,2012
804,8/30/2012 22:25,8/30/2012 22:38,31402,14th St Heights / 14th & Crittenden St NW,31103,16th & Harvard St NW,W00582,Casual,2012
1126,8/30/2012 22:57,8/30/2012 23:15,31200,Massachusetts Ave & Dupont Circle NW,31200,Massachusetts Ave & Dupont Circle NW,W01349,Member,2012
352,8/30/2012 22:58,8/30/2012 23:04,31227,13th St & New York Ave NW,31251,12th & L St NW,W00634,Member,2012
930,8/30/2012 23:27,8/30/2012 23:43,31235,19th St & Constitution Ave NW,31241,Thomas Circle,W01196,Casual,2012
226,8/30/2012 23:29,8/30/2012 23:33,31200,Massachusetts Ave & Dupont Circle NW,31200,Massachusetts Ave & Dupont Circle NW,W01241,Member,2012
358,8/30/2012 23:30,8/30/2012 23:36,31201,15th & P St NW,31110,20th St & Florida Ave NW,W20016,Member,2012
174,8/31/2012 0:16,8/31/2012 0:19,31116,California St & Florida Ave NW,31229,New Hampshire Ave & T St NW,W20161,Member,2012
280,8/31/2012 0:23,8/31/2012 0:28,31109,7th & T St NW,31223,Convention Center / 7th & M St NW,W01447,Member,2012
373,8/31/2012 2:16,8/31/2012 2:22,31023,Fairfax Dr & Wilson Blvd,31049,Utah St & 11th St N ,W01252,Member,2012
1333,8/31/2012 6:35,8/31/2012 6:57,31031,15th & N Scott St,31216,14th St & New York Ave NW,W01264,Member,2012
954,8/31/2012 6:45,8/31/2012 7:01,31107,Lamont & Mt Pleasant NW,31231,14th & D St NW / Ronald Reagan Building,W01422,Member,2012
287,8/31/2012 7:02,8/31/2012 7:07,31104,Adams Mill & Columbia Rd NW,31229,New Hampshire Ave & T St NW,W00884,Member,2012
452,8/31/2012 7:04,8/31/2012 7:12,31617,Bladensburg Rd & Benning Rd NE,31603,1st & M St NE,W00910,Member,2012
353,8/31/2012 7:06,8/31/2012 7:12,31624,North Capitol St & F St NW,31256,10th & E St NW,W00380,Member,2012
429,8/31/2012 7:38,8/31/2012 7:45,31239,Rhode Island & Connecticut Ave NW,31220,US Dept of State / Virginia Ave & 21st St NW,W01482,Member,2012
611,8/31/2012 7:38,8/31/2012 7:48,31628,1st & K St SE,31621,4th & D St NW / Judiciary Square,W00194,Casual,2012
1349,8/31/2012 7:44,8/31/2012 8:06,31621,4th & D St NW / Judiciary Square,31007,Crystal City Metro / 18th & Bell St,W01327,Member,2012
275,8/31/2012 7:51,8/31/2012 7:56,31201,15th & P St NW,31233,17th & K St NW / Farragut Square,W00596,Member,2012
390,8/31/2012 7:53,8/31/2012 8:00,31101,14th & V St NW,31200,Massachusetts Ave & Dupont Circle NW,W00531,Member,2012
301,8/31/2012 7:59,8/31/2012 8:04,31213,17th & K St NW,31204,20th & E St NW,W00045,Member,2012
6738,8/31/2012 8:15,8/31/2012 10:07,31227,13th St & New York Ave NW,31217,USDA / 12th & Independence Ave SW,W20887,Casual,2012
874,8/31/2012 8:15,8/31/2012 8:30,31626,15th St & Massachusetts Ave SE,31243,4th & C St SW,W00444,Member,2012
834,8/31/2012 8:16,8/31/2012 8:30,31400,Georgia & New Hampshire Ave NW,31239,Rhode Island & Connecticut Ave NW,W00853,Member,2012
353,8/31/2012 8:18,8/31/2012 8:24,31202,14th & R St NW,31254,15th & K St NW,W00838,Member,2012
191,8/31/2012 8:18,8/31/2012 8:21,31203,14th & Rhode Island Ave NW,31254,15th & K St NW,W01200,Member,2012
676,8/31/2012 8:30,8/31/2012 8:42,31232,7th & F St NW / National Portrait Gallery,31242,18th St & Pennsylvania Ave NW,W00818,Member,2012
2203,8/31/2012 8:36,8/31/2012 9:13,31036,George Mason Dr & Wilson Blvd,31230,Metro Center / 12th & G St NW,W20127,Member,2012
1735,8/31/2012 8:41,8/31/2012 9:10,31106,Calvert & Biltmore St NW,31231,14th & D St NW / Ronald Reagan Building,W01416,Casual,2012
217,8/31/2012 8:51,8/31/2012 8:55,31251,12th & L St NW,31216,14th St & New York Ave NW,W00179,Member,2012
994,8/31/2012 8:54,8/31/2012 9:10,31306,39th & Calvert St NW / Stoddert,31239,Rhode Island & Connecticut Ave NW,W00700,Member,2012
830,8/31/2012 9:00,8/31/2012 9:14,31202,14th & R St NW,31205,21st & I St NW,W01032,Member,2012
225,8/31/2012 9:07,8/31/2012 9:11,31600,5th & K St NW,31620,5th & F St NW,W00346,Member,2012
478,8/31/2012 9:11,8/31/2012 9:19,31246,M St & Pennsylvania Ave NW,31222,New York Ave & 15th St NW,W01385,Member,2012
1396,8/31/2012 9:15,8/31/2012 9:39,31400,Georgia & New Hampshire Ave NW,31218,L'Enfant Plaza / 7th & C St SW,W00778,Member,2012
154,8/31/2012 9:32,8/31/2012 9:34,31007,Crystal City Metro / 18th & Bell St,31011,23rd & Crystal Dr,W01189,Member,2012
900,8/31/2012 9:38,8/31/2012 9:53,31029,N Veitch  & 20th St N,31221,18th & M St NW,W20098,Member,2012
373,8/31/2012 9:48,8/31/2012 9:54,31251,12th & L St NW,31253,19th & K St NW,W00149,Member,2012
430,8/31/2012 9:49,8/31/2012 9:56,31026,Washington Blvd & 10th St N,31025,Central Library / N Quincy St & 10th St N,W01448,Member,2012
471,8/31/2012 10:19,8/31/2012 10:27,31223,Convention Center / 7th & M St NW,31213,17th & K St NW,W00613,Member,2012
571,8/31/2012 10:20,8/31/2012 10:30,31625,3rd & G St SE,31108,4th & M St SW,W20032,Member,2012
699,8/31/2012 10:33,8/31/2012 10:45,31115,Columbia Rd & Georgia Ave NW,31603,1st & M St NE,W01209,Member,2012
485,8/31/2012 10:48,8/31/2012 10:57,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31614,11th & H St NE,W20103,Member,2012
245,8/31/2012 11:04,8/31/2012 11:09,31222,New York Ave & 15th St NW,31204,20th & E St NW,W00068,Member,2012
819,8/31/2012 11:22,8/31/2012 11:35,31108,4th & M St SW,31230,Metro Center / 12th & G St NW,W20080,Member,2012
547,8/31/2012 12:02,8/31/2012 12:11,31022,Clarendon Metro / Wilson Blvd & N Highland St,31049,Utah St & 11th St N ,W01287,Member,2012
331,8/31/2012 12:02,8/31/2012 12:08,31249,Jefferson Memorial,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W00876,Casual,2012
354,8/31/2012 12:17,8/31/2012 12:23,31620,5th & F St NW,31238,14th & G St NW,W00346,Member,2012
1122,8/31/2012 12:22,8/31/2012 12:41,31208,M St & New Jersey Ave SE,31249,Jefferson Memorial,W20911,Member,2012
789,8/31/2012 12:32,8/31/2012 12:45,31624,North Capitol St & F St NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00804,Member,2012
469,8/31/2012 12:48,8/31/2012 12:56,31010,S Glebe & Potomac Ave,31013,Eads & 22nd St S,W20119,Member,2012
229,8/31/2012 13:01,8/31/2012 13:05,31205,21st & I St NW,31212,21st & M St NW,W00256,Member,2012
1089,8/31/2012 13:19,8/31/2012 13:37,31200,Massachusetts Ave & Dupont Circle NW,31624,North Capitol St & F St NW,W00183,Casual,2012
1396,8/31/2012 13:21,8/31/2012 13:44,31222,New York Ave & 15th St NW,31106,Calvert & Biltmore St NW,W00372,Member,2012
478,8/31/2012 13:45,8/31/2012 13:53,31602,Park Rd & Holmead Pl NW,31201,15th & P St NW,W00177,Member,2012
1825,8/31/2012 13:49,8/31/2012 14:20,31257,22nd & I St NW / Foggy Bottom,31609,Maine Ave & 7th St SW,W00550,Member,2012
247,8/31/2012 13:58,8/31/2012 14:02,31619,Lincoln Park / 13th & East Capitol St NE ,31612,D St & Maryland Ave NE,W00503,Member,2012
695,8/31/2012 14:02,8/31/2012 14:13,31107,Lamont & Mt Pleasant NW,31245,7th & R St NW / Shaw Library,W20061,Member,2012
1585,8/31/2012 14:05,8/31/2012 14:32,31618,4th & East Capitol St NE,31235,19th St & Constitution Ave NW,W00258,Casual,2012
372,8/31/2012 14:07,8/31/2012 14:13,31220,US Dept of State / Virginia Ave & 21st St NW,31213,17th & K St NW,W01310,Member,2012
375,8/31/2012 14:12,8/31/2012 14:18,31013,Eads & 22nd St S,31008,12th & Army Navy Dr,W20119,Member,2012
1484,8/31/2012 14:13,8/31/2012 14:38,31614,11th & H St NE,31614,11th & H St NE,W00203,Casual,2012
331,8/31/2012 14:16,8/31/2012 14:21,31250,20th & L St NW,31204,20th & E St NW,W00077,Member,2012
1829,8/31/2012 14:20,8/31/2012 14:50,31215,Georgetown Harbor / 30th St NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W00950,Casual,2012
1983,8/31/2012 14:31,8/31/2012 15:04,31235,19th St & Constitution Ave NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W00432,Casual,2012
935,8/31/2012 14:39,8/31/2012 14:54,31246,M St & Pennsylvania Ave NW,31600,5th & K St NW,W01267,Member,2012
728,8/31/2012 14:57,8/31/2012 15:09,31219,10th St & Constitution Ave NW,31201,15th & P St NW,W00983,Member,2012
489,8/31/2012 15:10,8/31/2012 15:18,31608,8th & Eye St SE / Barracks Row,31623,Columbus Circle / Union Station,W00410,Member,2012
418,8/31/2012 15:12,8/31/2012 15:19,31202,14th & R St NW,31229,New Hampshire Ave & T St NW,W01398,Member,2012
389,8/31/2012 15:37,8/31/2012 15:43,31101,14th & V St NW,31110,20th St & Florida Ave NW,W00394,Member,2012
2079,8/31/2012 15:38,8/31/2012 16:13,31247,Jefferson Dr & 14th St SW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W00863,Casual,2012
968,8/31/2012 15:46,8/31/2012 16:02,31228,8th & H St NW,31206,19th & E Street NW,W20047,Member,2012
1309,8/31/2012 15:58,8/31/2012 16:20,31238,14th & G St NW,31113,Columbia Rd & Belmont St NW,W01131,Member,2012
548,8/31/2012 16:04,8/31/2012 16:14,31250,20th & L St NW,31227,13th St & New York Ave NW,W00276,Member,2012
534,8/31/2012 16:06,8/31/2012 16:15,31110,20th St & Florida Ave NW,31100,19th St & Pennsylvania Ave NW,W00797,Member,2012
737,8/31/2012 16:08,8/31/2012 16:21,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31614,11th & H St NE,W00486,Member,2012
1713,8/31/2012 16:30,8/31/2012 16:59,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31110,20th St & Florida Ave NW,W00713,Casual,2012
857,8/31/2012 16:30,8/31/2012 16:44,31103,16th & Harvard St NW,31214,17th & Corcoran St NW,W01208,Casual,2012
560,8/31/2012 16:46,8/31/2012 16:55,31225,C & O Canal & Wisconsin Ave NW,31255,24th & N St NW,W00829,Casual,2012
2192,8/31/2012 16:57,8/31/2012 17:33,31239,Rhode Island & Connecticut Ave NW,31604,3rd & H St NW,W00136,Casual,2012
1831,8/31/2012 17:12,8/31/2012 17:42,31104,Adams Mill & Columbia Rd NW,31245,7th & R St NW / Shaw Library,w00059,Member,2012
2618,8/31/2012 17:14,8/31/2012 17:57,31217,USDA / 12th & Independence Ave SW,31300,Van Ness Metro / UDC,W00540,Member,2012
334,8/31/2012 17:30,8/31/2012 17:36,31244,4th & E St SW,31628,1st & K St SE,W20898,Member,2012
1797,8/31/2012 17:33,8/31/2012 18:03,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,31024,Virginia Square Metro / N Monroe St & 9th St N,W00783,Member,2012
695,8/31/2012 18:08,8/31/2012 18:20,31503,Florida Ave & R St NW,31221,18th & M St NW,W01440,Member,2012
412,8/31/2012 18:16,8/31/2012 18:23,31611,13th & H St NE,31616,3rd & H St NE,W20006,Member,2012
981,8/31/2012 18:20,8/31/2012 18:37,31223,Convention Center / 7th & M St NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00933,Member,2012
770,8/31/2012 18:24,8/31/2012 18:37,31100,19th St & Pennsylvania Ave NW,31218,L'Enfant Plaza / 7th & C St SW,W00757,Member,2012
1033,8/31/2012 18:32,8/31/2012 18:49,31237,25th St & Pennsylvania Ave NW,31620,5th & F St NW,W01072,Member,2012
598,8/31/2012 18:34,8/31/2012 18:44,31254,15th & K St NW,31229,New Hampshire Ave & T St NW,W00870,Member,2012
667,8/31/2012 18:46,8/31/2012 18:57,31022,Clarendon Metro / Wilson Blvd & N Highland St,31037,Ballston Metro / N Stuart & 9th St N,W00971,Member,2012
318,8/31/2012 19:13,8/31/2012 19:18,31623,Columbus Circle / Union Station,31612,D St & Maryland Ave NE,W01161,Member,2012
1876,8/31/2012 19:14,8/31/2012 19:45,31203,14th & Rhode Island Ave NW,31105,14th & Harvard St NW,W01483,Casual,2012
1250,8/31/2012 19:17,8/31/2012 19:38,31200,Massachusetts Ave & Dupont Circle NW,31221,18th & M St NW,W00750,Casual,2012
444,8/31/2012 19:29,8/31/2012 19:36,31234,20th & O St NW / Dupont South,31106,Calvert & Biltmore St NW,W00742,Member,2012
1605,8/31/2012 19:30,8/31/2012 19:57,31219,10th St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W20111,Casual,2012
788,8/31/2012 19:42,8/31/2012 19:56,31246,M St & Pennsylvania Ave NW,31222,New York Ave & 15th St NW,W00381,Casual,2012
2099,8/31/2012 19:46,8/31/2012 20:21,31205,21st & I St NW,31014,Lynn & 19th St North,W00308,Casual,2012
682,8/31/2012 19:53,8/31/2012 20:05,31221,18th & M St NW,31202,14th & R St NW,W00215,Member,2012
1487,8/31/2012 19:54,8/31/2012 20:19,31219,10th St & Constitution Ave NW,31225,C & O Canal & Wisconsin Ave NW,W01286,Casual,2012
438,8/31/2012 20:26,8/31/2012 20:34,31201,15th & P St NW,31216,14th St & New York Ave NW,W00346,Member,2012
4653,8/31/2012 20:34,8/31/2012 21:51,31604,3rd & H St NW,31256,10th & E St NW,W00196,Casual,2012
2775,8/31/2012 20:36,8/31/2012 21:23,31229,New Hampshire Ave & T St NW,31603,1st & M St NE,W00210,Casual,2012
272,8/31/2012 20:42,8/31/2012 20:46,31200,Massachusetts Ave & Dupont Circle NW,31214,17th & Corcoran St NW,W00968,Casual,2012
955,8/31/2012 20:55,8/31/2012 21:11,31619,Lincoln Park / 13th & East Capitol St NE ,31249,Jefferson Memorial,W20163,Member,2012
327,8/31/2012 21:00,8/31/2012 21:06,31039,Wilson Blvd & N Quincy St,31038,Glebe Rd & 11th St N,W00269,Member,2012
885,8/31/2012 21:16,8/31/2012 21:31,31254,15th & K St NW,31215,Georgetown Harbor / 30th St NW,W00221,Member,2012
5740,8/31/2012 21:25,8/31/2012 23:00,31212,21st & M St NW,31212,21st & M St NW,W00986,Casual,2012
1036,8/31/2012 21:25,8/31/2012 21:42,31219,10th St & Constitution Ave NW,31234,20th & O St NW / Dupont South,W00709,Member,2012
408,8/31/2012 21:33,8/31/2012 21:40,31223,Convention Center / 7th & M St NW,31111,10th & U St NW,W01203,Member,2012
202,8/31/2012 21:43,8/31/2012 21:46,31602,Park Rd & Holmead Pl NW,31401,14th St & Spring Rd NW,W00646,Member,2012
815,8/31/2012 21:45,8/31/2012 21:59,31305,Connecticut Ave & Newark St NW / Cleveland Park,31113,Columbia Rd & Belmont St NW,W20960,Casual,2012
1124,8/31/2012 21:47,8/31/2012 22:05,31237,25th St & Pennsylvania Ave NW,31246,M St & Pennsylvania Ave NW,W01285,Member,2012
858,8/31/2012 21:48,8/31/2012 22:03,31209,1st & N St  SE,31618,4th & East Capitol St NE,W20918,Casual,2012
534,8/31/2012 21:50,8/31/2012 21:59,31253,19th & K St NW,31116,California St & Florida Ave NW,W01234,Member,2012
263,8/31/2012 21:51,8/31/2012 21:55,31229,New Hampshire Ave & T St NW,31201,15th & P St NW,W20111,Member,2012
334,8/31/2012 21:52,8/31/2012 21:57,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31626,15th St & Massachusetts Ave SE,W01222,Member,2012
